idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,file_idx,file
11,10,6.543395976289478,False,False,0.9769044200313696,2.0485017541356725,,False,5.229466416637782,-0.1548305076177691,,False,1.4472342434623022,0.3601374438812425,,True,2.3837525605291763,0.9114572497339886,,False,4.531252715030925,-1.7087998528639818,,False,19,evaluation_states_K5_n10000.csv
12,11,6.543395976289478,False,False,0.9769044200313696,2.0485017541356725,,False,5.229466416637782,-0.1548305076177691,,False,1.4472342434623022,0.3601374438812425,,True,2.3778233333419703,0.726202937743927,,True,4.536699178439782,-1.5119519197567688,,False,19,evaluation_states_K5_n10000.csv
13,12,6.543395976289478,False,False,0.9769044200313696,2.0485017541356725,,False,5.229466416637782,-0.1548305076177691,,False,1.4472342434623022,0.3601374438812425,,True,2.5556715321052628,0.6726355294459314,,True,4.542145641848637,-1.3151039866495555,,False,19,evaluation_states_K5_n10000.csv
14,13,6.543395976289478,False,False,0.9769044200313696,2.0485017541356725,,False,5.229466416637782,-0.1548305076177691,,False,1.4472342434623022,0.3601374438812425,,True,2.7335197308685553,0.619068121147936,,True,4.547592105257493,-1.1182560535423425,,False,19,evaluation_states_K5_n10000.csv
15,14,6.543395976289478,False,False,0.9769044200313696,2.0485017541356725,,False,5.229466416637782,-0.1548305076177691,,False,1.4472342434623022,0.3601374438812425,,True,2.9113679296318478,0.5655007128499405,,True,4.5530385686663495,-0.9214081204351294,,False,19,evaluation_states_K5_n10000.csv
16,15,6.543395976289478,False,False,0.9769044200313696,2.0485017541356725,,False,5.229466416637782,-0.1548305076177691,,False,1.4472342434623022,0.3601374438812425,,True,3.0892161283951403,0.511933304551945,,True,4.558485032075206,-0.7245601873279166,,False,19,evaluation_states_K5_n10000.csv
17,16,6.543395976289478,False,False,0.9769044200313696,2.0485017541356725,,False,5.229466416637782,-0.1548305076177691,,False,1.4472342434623022,0.3601374438812425,,True,3.267064327158433,0.45836589625394947,,True,4.563931495484062,-0.5277122542207033,,False,19,evaluation_states_K5_n10000.csv
18,17,6.543395976289478,False,False,0.9769044200313696,2.0485017541356725,,False,5.229466416637782,-0.1548305076177691,,False,1.4472342434623022,0.3601374438812425,,True,3.4449125259217253,0.40479848795595397,,True,4.569377958892917,-0.33086432111349007,,False,19,evaluation_states_K5_n10000.csv
19,18,6.543395976289478,False,False,0.9769044200313696,2.0485017541356725,,False,5.229466416637782,-0.1548305076177691,,False,1.4472342434623022,0.3601374438812425,,True,3.622760724685018,0.35123107965795847,,True,4.5748244223017736,-0.13401638800627724,,False,19,evaluation_states_K5_n10000.csv
20,19,6.543395976289478,False,False,0.9769044200313696,2.0485017541356725,,False,5.386687093959614,-0.06142050428115606,,False,1.4472342434623022,0.3601374438812425,,True,3.622760724685018,0.35123107965795847,,True,4.58027088571063,0.06283154510093612,,True,19,evaluation_states_K5_n10000.csv
21,20,6.543395976289478,False,False,0.9769044200313696,2.0485017541356725,,False,5.543907771281445,0.03198949905545697,,True,1.4472342434623022,0.3601374438812425,,True,3.622760724685018,0.35123107965795847,,True,4.58027088571063,0.06283154510093612,,True,19,evaluation_states_K5_n10000.csv
22,21,6.543395976289478,False,False,0.9769044200313696,2.0485017541356725,,False,5.543907771281445,0.03198949905545697,,True,1.4472342434623022,0.3601374438812425,,True,3.622760724685018,0.35123107965795847,,True,4.58027088571063,0.06283154510093612,,True,19,evaluation_states_K5_n10000.csv
