idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,jammer_x,jammer_y,file
13,12,8.658029065896406,False,False,6.921532363086795,0.9121250191198567,,False,0.7375102001830882,-0.6753359938770487,,True,1.172496179830024,2.948372732655883,,False,3.4922793097048026,-0.6372051905081113,,False,2.459064307732056,-0.7449477531045186,,False,4.273995997121504,-0.18518656091136382,,False,6.043796268270567,-1.0998978015867897,,False,1.909450436871733,-0.7893354567589514,,False,,,evaluation_states_K8_n10000.csv
14,13,8.658029065896406,False,False,6.939481037693289,0.7016182237998878,,False,0.816233768479455,-0.6686236988698218,,True,1.172496179830024,2.948372732655883,,False,3.4301126765681924,-0.4457536394460839,,False,2.45765662326982,-0.5286692395968404,,False,4.426497392670004,-0.36079778315169747,,False,6.025237088586607,-0.8822308415080498,,False,1.8913420528776335,-0.5769555475682082,,False,,,evaluation_states_K8_n10000.csv
15,14,8.658029065896406,False,False,6.957429712299783,0.49111142847991873,,False,0.8949573367758218,-0.6619114038625947,,True,1.172496179830024,2.948372732655883,,False,3.430112676568193,-0.445753639446084,,True,2.45765662326982,-0.5286692395968406,,True,4.426497392670004,-0.3607977831516975,,True,6.006677908902647,-0.6645638814293098,,False,1.8913420528776335,-0.5769555475682082,,True,,,evaluation_states_K8_n10000.csv
16,15,8.658029065896406,False,False,6.975378386906277,0.28060463315994966,,False,0.8949573367758218,-0.6619114038625947,,True,1.172496179830024,2.948372732655883,,False,3.430112676568193,-0.445753639446084,,True,2.45765662326982,-0.5286692395968406,,True,4.6087232062576415,-0.34526046128987053,,True,5.988118729218686,-0.44689692135057,,False,1.8913420528776335,-0.5769555475682082,,True,,,evaluation_states_K8_n10000.csv
17,16,8.658029065896406,False,False,6.993327061512771,0.07009783783998058,,False,0.8949573367758218,-0.6619114038625947,,True,1.172496179830024,2.948372732655883,,False,3.430112676568193,-0.445753639446084,,True,2.45765662326982,-0.5286692395968406,,True,4.790949019845278,-0.3297231394280436,,True,5.9695595495347265,-0.22922996127183004,,False,1.8913420528776335,-0.5769555475682082,,True,,,evaluation_states_K8_n10000.csv
18,17,8.658029065896406,False,False,7.011275736119265,-0.14040895747998827,,False,0.8949573367758218,-0.6619114038625947,,True,1.172496179830024,2.948372732655883,,False,3.430112676568193,-0.445753639446084,,True,2.45765662326982,-0.5286692395968406,,True,4.973174833432915,-0.3141858175662166,,True,5.9695595495347265,-0.2292299612718301,,True,1.8913420528776335,-0.5769555475682082,,True,,,evaluation_states_K8_n10000.csv
19,18,8.658029065896406,False,False,7.011275736119265,-0.14040895747998816,,True,0.8949573367758218,-0.6619114038625947,,True,1.172496179830024,2.948372732655883,,False,3.430112676568193,-0.445753639446084,,True,2.45765662326982,-0.5286692395968406,,True,4.973174833432915,-0.3141858175662166,,True,6.014891020017453,-0.22536481377437467,,True,1.8913420528776335,-0.5769555475682082,,True,,,evaluation_states_K8_n10000.csv
20,19,8.658029065896406,False,False,7.173867889538097,-0.12654568218358775,,True,0.8949573367758218,-0.6619114038625947,,True,1.172496179830024,2.948372732655883,,False,3.430112676568193,-0.445753639446084,,True,2.45765662326982,-0.5286692395968406,,True,4.973174833432915,-0.3141858175662166,,True,6.014891020017453,-0.22536481377437467,,True,1.8913420528776335,-0.5769555475682082,,True,,,evaluation_states_K8_n10000.csv
21,20,8.658029065896406,False,False,7.336460042956929,-0.11268240688718736,,True,0.8949573367758218,-0.6619114038625947,,True,1.172496179830024,2.948372732655883,,False,3.430112676568193,-0.445753639446084,,True,2.45765662326982,-0.5286692395968406,,True,4.973174833432915,-0.3141858175662166,,True,6.014891020017453,-0.22536481377437467,,True,1.8913420528776335,-0.5769555475682082,,True,,,evaluation_states_K8_n10000.csv
22,21,8.658029065896406,False,False,7.499052196375762,-0.09881913159078695,,True,0.8949573367758218,-0.6619114038625947,,True,1.172496179830024,2.948372732655883,,False,3.430112676568193,-0.445753639446084,,True,2.45765662326982,-0.5286692395968406,,True,4.973174833432915,-0.3141858175662166,,True,6.014891020017453,-0.22536481377437467,,True,1.8913420528776335,-0.5769555475682082,,True,,,evaluation_states_K8_n10000.csv
23,22,8.658029065896406,False,False,7.661644349794594,-0.08495585629438655,,True,0.8949573367758218,-0.6619114038625947,,True,1.172496179830024,2.948372732655883,,False,3.430112676568193,-0.445753639446084,,True,2.45765662326982,-0.5286692395968406,,True,4.973174833432915,-0.3141858175662166,,True,6.014891020017453,-0.22536481377437467,,True,1.8913420528776335,-0.5769555475682082,,True,,,evaluation_states_K8_n10000.csv
