idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,agent9_x,agent9_y,agent9_phi,agent9_has_message,agent10_x,agent10_y,agent10_phi,agent10_has_message,agent11_x,agent11_y,agent11_phi,agent11_has_message,agent12_x,agent12_y,agent12_phi,agent12_has_message,agent13_x,agent13_y,agent13_phi,agent13_has_message,agent14_x,agent14_y,agent14_phi,agent14_has_message,agent15_x,agent15_y,agent15_phi,agent15_has_message,file_idx,file
40,39,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.35789249575261,-0.15920025930360276,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
41,40,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.548919009153103,-0.15465403726116322,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
42,41,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.739945522553596,-0.15010781521872368,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
43,42,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.930972035954088,-0.14556159317628414,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
44,43,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,11.121998549354581,-0.14101537113384457,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
45,44,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,11.313025062755074,-0.13646914909140503,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
46,45,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,11.504051576155568,-0.1319229270489655,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
47,46,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,11.695078089556059,-0.12737670500652595,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
48,47,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,11.886104602956554,-0.12283048296408641,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
49,48,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,12.077131116357046,-0.11828426092164687,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
50,49,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,12.268157629757539,-0.11373803887920733,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.050756512936154,-0.8607007450737014,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
51,50,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,12.459184143158032,-0.10919181683676776,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.046062537111311,-0.6634658041853461,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
52,51,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,12.650210656558524,-0.10464559479432822,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.041368561286466,-0.4662308632969907,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
53,52,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,12.841237169959017,-0.10009937275188868,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.036674585461624,-0.26899592240863524,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
54,53,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,13.03226368335951,-0.09555315070944914,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.031980609636781,-0.07176098152027988,,True,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
55,54,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.046691080715757,-0.7372560228169751,,False,13.03226368335951,-0.09555315070944914,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.231585408537997,-0.06701060566727494,,True,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
56,55,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.042448693141854,-0.5589962503792528,,False,13.03226368335951,-0.09555315070944914,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.431190207439215,-0.06226022981427001,,True,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
57,56,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.038206305567947,-0.38073647794153054,,False,13.03226368335951,-0.09555315070944914,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.630795006340431,-0.05750985396126508,,True,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
58,57,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.033963917994043,-0.20247670550380825,,False,13.03226368335951,-0.09555315070944914,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.83039980524165,-0.05275947810826015,,True,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
59,58,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.029721530420137,-0.024216933066085966,,True,13.03226368335951,-0.09555315070944914,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,15.030004604142865,-0.04800910225525522,,True,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
60,59,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.04756957252376,-0.023792169189169272,,True,13.03226368335951,-0.09555315070944914,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,15.030004604142865,-0.04800910225525522,,True,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
