idx,success,R,value,budget,agent_sum_distance,message_air_distance,delivery_time,directed_transmission,jammer_on,K,file
172,True,8.590095910339407,1.7669811684975452,5.704453300295467,29.17286416753583,None,33,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
173,True,8.377992818093716,2.090798845009192,5.857334376588395,27.70823294074533,None,30,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
174,True,8.603091542715454,2.487346049546809,5.512288872741185,21.762431105278363,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
175,True,6.116950993815228,2.2369073443567213,4.151471590710395,14.912410182086026,None,17,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
176,True,7.180139911940808,2.1046946683846013,4.515905109574911,18.567405656161796,None,20,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
177,True,5.088300663943905,1.9980393036548458,3.802510618795911,14.8523086617795,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
178,True,8.936824676583512,1.6812084465400616,5.40326229189077,28.168322603296325,None,32,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
179,True,7.2163205037821845,2.0791675534012217,4.3719344491102206,17.67718458444344,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
180,True,7.918667336281185,2.335442154259426,5.004569993222299,20.228443342097744,None,23,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
181,True,8.764855750564179,1.3257727345545356,5.553101034765469,32.87324788440703,None,40,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
182,True,8.817606375795062,2.299548139730357,5.362858251486729,22.29018652647597,None,27,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
183,True,8.92640974765251,1.37347228976958,5.40326229189077,30.568290375374733,None,34,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
184,True,7.378295129426424,2.23023623448148,5.4574053040965556,23.89061940653763,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
185,True,7.46074743657778,3.114464793424921,5.304940635945902,15.908468341311247,None,18,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
186,True,8.516430374673272,1.9590248365706682,5.663228894210333,27.302048985919946,None,30,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
187,True,5.51428945871799,3.2769946937079,4.598541774652541,9.772520971407264,None,11,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
188,True,8.956126931478153,1.8112903124086261,5.40326229189077,27.216878206719258,None,35,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
189,True,7.537876575706148,2.511692795889105,5.304940635945902,20.50819400545325,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
190,True,7.7387615247842,2.162720103989345,5.154000614476755,22.5276285408947,None,26,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
191,True,8.713557726282609,1.5114066770655739,5.512288872741185,30.302406130291928,None,32,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
192,True,6.341270668195275,2.0000546982190217,4.047904970649745,16.056991492941826,None,18,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
193,True,7.46378846167267,2.2248412293010595,5.304940635945902,22.968238216208665,None,27,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
194,True,7.327876757244951,3.1580988314883873,5.4574053040965556,16.1748001042301,None,18,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
195,True,7.161528617976351,1.7796852236410943,4.515905109574911,21.390952790743864,None,26,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
196,True,7.303132758016661,2.8840903038408783,5.4574053040965556,18.389925368237282,None,22,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
197,True,7.332717146887681,2.9710329210357527,5.4574053040965556,17.89779985300556,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
198,True,5.6936087576869525,2.3243329442155476,4.448018161325668,16.248202540140998,None,18,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
199,True,6.806775030662588,2.4033178967287054,4.623029262592539,16.706054742355217,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
200,True,6.960914057024397,2.071878180156583,4.663841424616822,19.79686945206253,None,21,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
201,True,7.823518725900539,0.8303267466134918,5.004569993222299,33.420730394517285,None,39,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
202,True,8.432152247528192,1.9359136469235319,5.663228894210333,27.679596114086078,None,30,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
203,True,6.097557532634577,1.7945602595910384,4.151471590710395,18.516399388272013,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
204,True,6.115471180417118,1.9977135184526693,4.151471590710395,16.855853308661462,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
205,True,8.388204698782099,1.9905575773499287,5.857334376588395,28.40708276730575,None,34,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
206,True,8.15861178356034,1.329582459649298,4.856633678180388,27.95463783849677,None,32,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
207,True,5.421325372498256,1.75210878929526,3.597225206899501,14.89330681479829,None,16,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
208,True,7.971723704592547,1.4519007897639624,5.004569993222299,27.532639390827484,None,31,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
209,True,5.471397758808454,2.9390747269249076,4.598541774652541,12.468814170042702,None,15,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
210,True,8.441902445674627,2.3766050087119557,5.663228894210333,23.720373329877756,None,28,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
211,True,6.206054224283735,1.4430688290420208,4.047904970649745,21.057997856614133,None,27,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
212,True,6.603694938023397,1.9979979188059378,4.772047639786145,21.58344060902307,None,26,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
213,True,5.837682225546207,2.6987351049302593,4.2989997841320635,12.236577749380514,None,13,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
214,True,5.8659780421846754,2.4677389556568627,4.2989997841320635,14.207959019316798,None,17,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
215,True,5.366418285464109,2.0243883427310614,3.739756160759545,13.764330428291032,None,15,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
216,True,5.273135184287414,2.5341815965770005,3.739756160759545,9.566943830041996,None,10,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
217,True,7.95625495099366,2.046534922792393,5.004569993222299,22.268819633211365,None,24,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
218,True,6.032210855732149,2.192311143249059,4.151471590710395,15.100330464003507,None,17,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
219,True,6.38773096833298,2.674821448365136,5.1166767354910805,17.84791238682338,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
