idx,success,R,value,budget,agent_sum_distance,air_distance,delivery_time,directed_transmission,K,file
4317,True,7.743900813580879,5.279381382345992,8.598042294183552,17.599999999999973,5.471911342905627,19,True,7,evaluation_states_K7_n10000.csv
4318,True,10.588498123903104,5.362958282630663,10.297247940923631,22.79999999999995,8.082496065020083,29,True,7,evaluation_states_K7_n10000.csv
4319,True,10.008873845693264,5.7805704268980715,9.93546765452799,16.99999999999997,7.124708591586827,26,True,7,evaluation_states_K7_n10000.csv
4320,True,7.5960592327534044,5.445383342263533,8.514968230431302,13.799999999999986,6.114180713175628,20,True,7,evaluation_states_K7_n10000.csv
4321,True,7.670763051132687,5.363577280845926,8.556880562729624,15.199999999999982,5.208440219472581,18,True,7,evaluation_states_K7_n10000.csv
4322,True,8.925504961289834,4.9744464579125856,9.280600777748313,21.599999999999955,6.08789219463039,25,True,7,evaluation_states_K7_n10000.csv
4323,True,10.590386610447906,5.454947855949889,10.2984396682528,21.19999999999996,7.219440206594425,28,True,7,evaluation_states_K7_n10000.csv
4324,True,8.295922299218418,4.283311013252476,8.912804662434215,23.799999999999965,6.904137184243341,29,True,7,evaluation_states_K7_n10000.csv
4325,True,8.749729535498933,4.666241036656539,9.17696997018707,20.59999999999996,5.379407477937431,28,True,7,evaluation_states_K7_n10000.csv
4326,True,7.264563331142561,4.556720912549585,8.330577916170176,18.999999999999964,5.968341235970498,23,True,7,evaluation_states_K7_n10000.csv
4327,True,10.891317908414443,4.638397208302452,10.48942103492044,27.999999999999932,6.899422726374398,34,True,7,evaluation_states_K7_n10000.csv
4328,True,8.879944454456904,5.001824936183395,9.253669711476867,20.599999999999962,7.0310356712864355,25,True,7,evaluation_states_K7_n10000.csv
4329,True,10.365675354824603,4.5808767922009155,10.157228747277383,22.999999999999954,7.607918944693737,37,True,7,evaluation_states_K7_n10000.csv
4330,True,7.276136550019004,5.487977366392283,8.336971529598742,12.199999999999992,6.176384471838584,17,True,7,evaluation_states_K7_n10000.csv
4331,True,7.214872393652705,5.559459818541302,8.303162252361705,12.59999999999999,6.403621895217904,18,True,7,evaluation_states_K7_n10000.csv
4332,True,8.749411966512236,5.277827319029635,9.176783405189658,16.999999999999968,5.789367751643255,24,True,7,evaluation_states_K7_n10000.csv
4333,True,8.605630628808344,4.620620469598591,9.092560261535226,22.399999999999956,6.574160230775194,25,True,7,evaluation_states_K7_n10000.csv
4334,True,10.915603535350268,4.281064467340288,10.504927048180845,30.19999999999993,5.685136202901705,34,True,7,evaluation_states_K7_n10000.csv
4335,False,10.088656876524155,-2.5038248315759244,9.984793117770732,25.399999999999945,2.689884841084069,116,True,7,evaluation_states_K7_n10000.csv
4336,True,10.849184850060661,4.904877432151144,10.462552835827285,24.39999999999995,6.492936008106648,34,True,7,evaluation_states_K7_n10000.csv
4337,True,10.374232277305818,4.472015296486288,10.162584107036302,24.79999999999995,8.109902419604149,34,True,7,evaluation_states_K7_n10000.csv
4338,True,7.276396506375738,4.42663863233414,8.33711517865618,17.39999999999998,5.198471685693449,29,True,7,evaluation_states_K7_n10000.csv
4339,True,8.783448013801177,5.664898210880153,9.19679244482028,15.59999999999999,5.812349642788416,22,True,7,evaluation_states_K7_n10000.csv
4340,True,7.101276642248358,4.828099656028509,8.240708420217734,16.599999999999973,5.971432288061386,21,True,7,evaluation_states_K7_n10000.csv
4341,True,7.004702147818559,4.272645620374298,8.18785303751421,17.59999999999997,5.25805404135097,27,True,7,evaluation_states_K7_n10000.csv
4342,True,10.448208227938814,4.9805773683745675,10.208954332626847,24.599999999999948,7.113594922648946,30,True,7,evaluation_states_K7_n10000.csv
4343,True,9.592262101621174,5.327381655005789,9.680348184460962,14.999999999999982,7.641114641298336,30,True,7,evaluation_states_K7_n10000.csv
4344,True,9.011604341249498,5.096627730165,9.331628817674336,20.799999999999955,6.04710520921644,25,True,7,evaluation_states_K7_n10000.csv
4345,True,10.256628718783436,3.6778676915048876,10.089133631559491,30.399999999999928,5.813649025093862,39,True,7,evaluation_states_K7_n10000.csv
4346,True,10.4490104027705,4.688503067257196,10.209457868838172,27.399999999999935,6.303703978937165,29,True,7,evaluation_states_K7_n10000.csv
4347,True,9.769875693388862,5.753567199766285,9.78861034221299,16.599999999999973,7.036600711756695,25,True,7,evaluation_states_K7_n10000.csv
4348,True,7.5335751331650265,4.407174349225617,8.480013229367167,21.39999999999996,6.13203300726874,25,True,7,evaluation_states_K7_n10000.csv
4349,True,9.374824413029707,3.881437592560828,9.548828836574614,28.79999999999993,6.03814369177701,35,True,7,evaluation_states_K7_n10000.csv
4350,True,9.883956402301495,6.510354264665038,9.858540835581953,15.599999999999977,7.588801286985909,18,True,7,evaluation_states_K7_n10000.csv
4351,True,7.532571766174318,4.200605178394313,8.479452677718193,21.999999999999954,4.554941747671047,27,True,7,evaluation_states_K7_n10000.csv
4352,True,8.496327115864714,3.810324498336869,9.028860823414075,21.799999999999955,4.748958019420027,40,True,7,evaluation_states_K7_n10000.csv
4353,True,9.362585506305859,5.197048312452766,9.541459295870956,18.599999999999966,5.699225638014428,27,True,7,evaluation_states_K7_n10000.csv
4354,True,10.013309155716694,5.213405335507451,9.93820580595482,21.199999999999957,7.5517392066324325,29,True,7,evaluation_states_K7_n10000.csv
4355,True,10.3898927122891,5.2421403609347745,10.172389698836206,22.199999999999957,6.359045827584213,31,True,7,evaluation_states_K7_n10000.csv
4356,True,8.55359275264043,5.397261036113873,9.062198563887737,16.99999999999997,6.176569386848248,21,True,7,evaluation_states_K7_n10000.csv
4357,True,10.71525182400339,5.193712277831224,10.377423124241094,20.799999999999965,7.133789200350174,36,True,7,evaluation_states_K7_n10000.csv
4358,False,10.85846797897761,-2.9037572379768344,10.46846906485015,27.599999999999945,6.231732168340473,116,True,7,evaluation_states_K7_n10000.csv
4359,True,8.787691802123504,3.4758203272672277,9.199289197658555,31.19999999999993,5.546566048204083,34,True,7,evaluation_states_K7_n10000.csv
4360,True,10.3540828657708,4.959812344780879,10.14997634043501,24.99999999999995,7.6768354530866745,31,True,7,evaluation_states_K7_n10000.csv
4361,True,7.990971461625939,4.999736274754607,8.738029730751968,16.99999999999997,5.580367129049419,22,True,7,evaluation_states_K7_n10000.csv
4362,True,10.178629920542138,4.569463682192142,10.040599352681246,25.599999999999945,5.957837768279941,31,True,7,evaluation_states_K7_n10000.csv
4363,True,8.91503422462004,4.383929899462466,9.27440711728051,24.999999999999954,6.542466265561454,27,True,7,evaluation_states_K7_n10000.csv
4364,True,8.124160483454247,5.298734171058268,8.814092807294521,13.399999999999988,4.142964425136505,24,True,7,evaluation_states_K7_n10000.csv
4365,True,9.433202285783022,3.638129997946639,9.58402932690241,33.19999999999994,7.189527443864845,32,True,7,evaluation_states_K7_n10000.csv
4366,True,7.822559420161066,4.04378333713804,8.642452518956182,23.39999999999995,4.8305410614019575,25,True,7,evaluation_states_K7_n10000.csv
4367,True,8.533612871205683,0.39947974022907307,9.050558263201008,30.599999999999923,6.45856929894243,83,True,7,evaluation_states_K7_n10000.csv
4368,True,8.922217538370951,3.845294171214951,9.27865591849536,24.199999999999953,6.657545733409066,39,True,7,evaluation_states_K7_n10000.csv
4369,True,9.364204524811974,4.381906199484443,9.542433968805481,22.199999999999953,6.196440502501345,33,True,7,evaluation_states_K7_n10000.csv
4370,True,7.3786415658601126,5.941711944039687,8.393738783901105,8.200000000000006,5.459989056186666,16,True,7,evaluation_states_K7_n10000.csv
4371,True,8.617225553950504,4.4261794281185125,9.099334101082384,24.39999999999995,4.8336144972274795,28,True,7,evaluation_states_K7_n10000.csv
4372,True,8.408031437463519,5.0406561065272815,8.977610826275422,17.399999999999974,5.506169802677988,26,True,7,evaluation_states_K7_n10000.csv
4373,True,8.374042122877325,4.846082169795157,8.957931415803753,21.199999999999957,5.105692178781951,24,True,7,evaluation_states_K7_n10000.csv
4374,True,10.173922744335071,5.788441399332723,10.037674950520994,18.799999999999965,6.642076271702927,24,True,7,evaluation_states_K7_n10000.csv
4375,True,10.102903777450818,5.020579459507404,9.9936170556697,21.19999999999996,6.472979880220606,32,True,7,evaluation_states_K7_n10000.csv
4376,True,9.368211723784103,4.113920278148947,9.544846628428324,28.399999999999935,5.1322131971722555,29,True,7,evaluation_states_K7_n10000.csv
4377,True,9.708914464701234,4.321954875976065,9.75136798132188,25.799999999999944,7.170723386159878,33,True,7,evaluation_states_K7_n10000.csv
4378,True,7.121447982697138,5.122391012476984,8.25177611224678,14.599999999999987,4.736092190254225,20,True,7,evaluation_states_K7_n10000.csv
4379,True,10.697504969678393,5.260844653296624,10.366174847409884,24.599999999999948,5.6364679754441855,30,True,7,evaluation_states_K7_n10000.csv
4380,True,7.737354096366333,5.481467949933613,8.59435265782252,15.79999999999998,5.353124514163361,17,True,7,evaluation_states_K7_n10000.csv
4381,True,7.411062177999472,4.607587000811643,8.411745106514033,18.79999999999997,4.862073501326501,23,True,7,evaluation_states_K7_n10000.csv
4382,True,8.453037250237472,3.9212569843842897,9.003710754737067,25.79999999999994,3.85051978640825,30,True,7,evaluation_states_K7_n10000.csv
4383,True,8.853290719080736,4.419248535018593,9.237937332318307,21.79999999999995,7.070634588549449,30,True,7,evaluation_states_K7_n10000.csv
4384,True,9.948658558269658,4.649290015131504,9.898339668060903,25.99999999999994,7.383699688677787,30,True,7,evaluation_states_K7_n10000.csv
4385,True,9.322320686988286,5.680333720335982,9.517239251356479,15.199999999999978,5.50353947931058,24,True,7,evaluation_states_K7_n10000.csv
4386,True,8.175333069915466,4.144190180448037,8.843428727408757,25.399999999999945,6.434420673493544,26,True,7,evaluation_states_K7_n10000.csv
4387,True,9.69931563350465,4.812007404364675,9.745511894397522,22.79999999999995,6.606622788096155,30,True,7,evaluation_states_K7_n10000.csv
4388,True,7.367967259613739,5.5697859286061675,8.387815749078488,13.799999999999983,5.033160926799364,16,True,7,evaluation_states_K7_n10000.csv
4389,True,8.13142120697271,5.547152399459986,8.818251417121225,13.399999999999995,6.078013388960684,21,True,7,evaluation_states_K7_n10000.csv
4390,True,10.04444134196855,3.575240261826817,9.957438461856125,27.399999999999938,6.719217258615286,47,True,7,evaluation_states_K7_n10000.csv
4391,True,8.184834649024179,4.7412035065264675,8.84888256302101,17.99999999999997,6.037992835810065,27,True,7,evaluation_states_K7_n10000.csv
4392,True,10.405770860581885,5.046231597141689,10.182337538640628,24.199999999999946,8.343642347867542,32,True,7,evaluation_states_K7_n10000.csv
4393,True,8.239546574126827,4.89458053270696,8.8803283991743,18.399999999999967,6.219166912925969,26,True,7,evaluation_states_K7_n10000.csv
4394,True,9.78064453202929,5.051323555636985,9.795198374469983,19.999999999999964,6.5604854673057185,31,True,7,evaluation_states_K7_n10000.csv
4395,True,7.0059694054664945,4.980908169417544,8.188545179659782,12.799999999999986,7.656891475590078,20,True,7,evaluation_states_K7_n10000.csv
4396,True,9.86687400388415,5.62399813881588,9.848049852886879,19.199999999999964,5.995056056489129,23,True,7,evaluation_states_K7_n10000.csv
4397,True,9.722606643007481,4.714557142047706,9.759725127103499,21.59999999999996,7.268390146192166,34,True,7,evaluation_states_K7_n10000.csv
4398,True,7.2814446201801,4.517064618945032,8.339905028756638,19.99999999999996,6.488702550828419,21,True,7,evaluation_states_K7_n10000.csv
4399,True,8.34805382044697,3.260700241695194,8.942902952666621,23.59999999999995,6.578747969772092,44,True,7,evaluation_states_K7_n10000.csv
4400,True,8.074636018560978,5.6260115083245115,8.785760761160828,13.999999999999986,4.966492277245662,18,True,7,evaluation_states_K7_n10000.csv
4401,True,9.105985154104506,4.530465853488875,9.387766658933161,23.199999999999953,5.588389033453813,30,True,7,evaluation_states_K7_n10000.csv
4402,True,10.124702300019951,4.91616576238496,10.007127457509146,23.199999999999953,6.501423478965957,30,True,7,evaluation_states_K7_n10000.csv
4403,True,10.850289695421825,3.9950620446397576,10.463256857613924,29.399999999999928,7.81276278042266,42,True,7,evaluation_states_K7_n10000.csv
4404,True,7.47358689799815,4.34248171759402,8.44654146205679,22.799999999999955,7.549973081888645,21,True,7,evaluation_states_K7_n10000.csv
4405,True,9.94897345932682,4.155724967188613,9.898533608734542,29.99999999999993,7.339350008502001,32,True,7,evaluation_states_K7_n10000.csv
4406,True,10.555541126242607,3.9095156643717397,10.276464062020143,29.19999999999993,5.474579754593524,40,True,7,evaluation_states_K7_n10000.csv
4407,True,7.917261669860734,4.192391628537919,8.696115292472054,24.599999999999948,6.1618555993946815,26,True,7,evaluation_states_K7_n10000.csv
4408,True,8.744812734876017,5.253317443951074,9.174081722585175,17.599999999999973,6.008246041220726,24,True,7,evaluation_states_K7_n10000.csv
4409,True,8.893575727260671,3.773235735188063,9.26172207839129,29.79999999999993,6.6396771498291,31,True,7,evaluation_states_K7_n10000.csv
4410,True,8.98753159466125,4.8147109264709735,9.317344077287116,23.59999999999995,6.332438480576901,25,True,7,evaluation_states_K7_n10000.csv
4411,True,10.291404798247124,4.244953536606987,10.11081927310863,28.999999999999932,6.476747670422936,37,True,7,evaluation_states_K7_n10000.csv
4412,True,10.470413823680703,4.630630799000058,10.222898719029722,25.79999999999994,7.099986086422874,35,True,7,evaluation_states_K7_n10000.csv
4413,True,8.06752326463202,4.901730670593777,8.781696453861993,18.59999999999997,5.808052376676873,22,True,7,evaluation_states_K7_n10000.csv
4414,True,10.224213460734553,4.484365939215103,10.06894593830068,27.199999999999935,5.349762677535955,31,True,7,evaluation_states_K7_n10000.csv
4415,True,10.455185160692283,5.77920105085191,10.213334359695072,16.99999999999997,7.692929216775732,27,True,7,evaluation_states_K7_n10000.csv
4416,True,10.681608189176236,4.662890516723395,10.356105513421648,25.79999999999994,7.276131074792059,35,True,7,evaluation_states_K7_n10000.csv
4417,True,7.224255456865147,4.994703374781194,8.308334631708,13.999999999999982,4.493281113894465,22,True,7,evaluation_states_K7_n10000.csv
4418,True,8.06030269220049,5.1486427115823705,8.77757176329985,15.79999999999998,5.511194634523614,23,True,7,evaluation_states_K7_n10000.csv
4419,True,7.086505822156944,5.429610115456875,8.232610018576313,11.199999999999992,5.833291955523628,17,True,7,evaluation_states_K7_n10000.csv
4420,True,9.611109151582262,5.563155277696551,9.691800739262714,19.399999999999956,6.270371271464709,23,True,7,evaluation_states_K7_n10000.csv
4421,True,8.718536867081683,4.870203386414238,9.158656347042665,23.19999999999995,5.439788276779222,22,True,7,evaluation_states_K7_n10000.csv
4422,True,8.556161080446877,5.076611024829995,9.063695560166586,19.79999999999997,5.986785596121756,22,True,7,evaluation_states_K7_n10000.csv
4423,True,8.946343057783693,4.386612835749519,9.29293467409072,23.199999999999957,6.913091250672761,31,True,7,evaluation_states_K7_n10000.csv
4424,True,8.339807362884713,5.409317264362304,8.938137550587568,17.599999999999966,4.688283513117102,20,True,7,evaluation_states_K7_n10000.csv
4425,True,7.379830871210214,4.85724413969632,8.394398881160125,16.199999999999974,5.474663326877783,21,True,7,evaluation_states_K7_n10000.csv
4426,True,9.658299328446127,4.688108568054121,9.720513111879185,24.799999999999947,7.169164750636093,30,True,7,evaluation_states_K7_n10000.csv
4427,True,10.082163361410046,5.082922429043917,9.980772899243423,22.199999999999953,7.042820618738486,32,True,7,evaluation_states_K7_n10000.csv
4428,True,10.425223681659421,4.91387992969303,10.194533089312962,23.59999999999995,6.6772896725750694,32,True,7,evaluation_states_K7_n10000.csv
4429,True,10.065299899276017,6.137693433651346,9.970337177212496,11.999999999999986,6.016934446814988,29,True,7,evaluation_states_K7_n10000.csv
4430,True,7.742078989720642,4.6910361287994435,8.597015438341636,18.799999999999965,4.843228110719861,22,True,7,evaluation_states_K7_n10000.csv
4431,True,10.994787825039214,4.644457468894411,10.555582056886404,25.399999999999945,6.702500175605216,37,True,7,evaluation_states_K7_n10000.csv
4432,True,8.834377705539348,4.5757216438983335,9.226784121918428,22.399999999999956,5.872408772137064,30,True,7,evaluation_states_K7_n10000.csv
4433,True,7.103079278846735,4.6590223609248556,8.241697106034895,18.599999999999966,6.958584715573197,20,True,7,evaluation_states_K7_n10000.csv
4434,True,7.887172532107016,5.546016264660419,8.67904234411932,15.39999999999998,6.59325248057443,18,True,7,evaluation_states_K7_n10000.csv
4435,True,8.183811711293119,5.212301571731131,8.848295301690605,16.999999999999975,6.864430298092821,22,True,7,evaluation_states_K7_n10000.csv
4436,True,10.268678950773348,4.8607667046409855,10.096644663626314,21.599999999999966,5.9755390103382995,34,True,7,evaluation_states_K7_n10000.csv
4437,True,8.799507836445144,4.845154065145302,9.206243185553959,18.999999999999964,5.5807896214392425,28,True,7,evaluation_states_K7_n10000.csv
4438,True,9.385969569404445,4.274567692109899,9.555542871836598,27.199999999999942,5.548200480150927,32,True,7,evaluation_states_K7_n10000.csv
4439,True,8.676486381477641,5.320243763277893,9.134004425455554,18.79999999999997,6.404534425969483,21,True,7,evaluation_states_K7_n10000.csv
4440,True,7.693900196910494,5.096227474036777,8.569888386693382,16.999999999999975,6.055161436927841,20,True,7,evaluation_states_K7_n10000.csv
4441,True,7.494273300259817,5.864051494159873,8.458074272813901,10.399999999999995,5.155542680697975,16,True,7,evaluation_states_K7_n10000.csv
4442,True,7.413587019985708,4.674170135380407,8.413148441818675,16.99999999999997,3.2475544877199685,24,True,7,evaluation_states_K7_n10000.csv
4443,True,9.402716683124664,4.5920926294403435,9.565637154149508,25.399999999999945,5.65239666285979,28,True,7,evaluation_states_K7_n10000.csv
4444,True,7.491245783025959,4.876360583875768,8.456385778220438,15.59999999999998,5.394553270791543,23,True,7,evaluation_states_K7_n10000.csv
4445,True,10.270392640197302,5.337658643976594,10.097713102945086,21.799999999999958,8.282389105938476,27,True,7,evaluation_states_K7_n10000.csv
4446,True,10.983689955882456,4.56108064556159,10.548473688359678,30.19999999999992,5.869479120157629,34,True,7,evaluation_states_K7_n10000.csv
4447,True,7.833518856793208,3.8425304032131056,8.648651787101983,21.799999999999965,5.796369913782422,33,True,7,evaluation_states_K7_n10000.csv
4448,True,8.810727207298587,5.530863116083736,9.212849084397062,15.399999999999974,5.934737663783059,25,True,7,evaluation_states_K7_n10000.csv
4449,True,9.649530485152761,4.342375674865908,9.715173811108208,28.79999999999993,5.692281624493268,27,True,7,evaluation_states_K7_n10000.csv
4450,True,8.70162320140742,5.032457626911546,9.148735747085865,17.19999999999997,5.359556088761697,26,True,7,evaluation_states_K7_n10000.csv
4451,True,7.369565124444918,5.136130156858193,8.388702211935758,14.599999999999984,4.862348231046985,20,True,7,evaluation_states_K7_n10000.csv
4452,True,10.466583391143907,4.302382017524441,10.220492499531627,31.39999999999992,7.297461275954209,33,True,7,evaluation_states_K7_n10000.csv
4453,True,10.857035997879544,4.258376099357871,10.467556316144695,31.399999999999913,4.623118451499209,36,True,7,evaluation_states_K7_n10000.csv
4454,True,10.864284986511253,4.504669380679109,10.472177340798371,30.199999999999918,6.806090049888648,33,True,7,evaluation_states_K7_n10000.csv
4455,True,9.980989759615099,5.01588781002974,9.918264004297876,22.99999999999995,6.099013809634794,29,True,7,evaluation_states_K7_n10000.csv
4456,True,10.760154239189266,5.864077981856149,10.405916394792179,19.39999999999996,6.352171617157523,25,True,7,evaluation_states_K7_n10000.csv
4457,True,9.282547379377476,4.999593708442795,9.493352553391396,20.599999999999955,6.548602148142925,28,True,7,evaluation_states_K7_n10000.csv
4458,True,10.274252630179678,5.360185426972944,10.100119957745216,21.799999999999958,5.688608364402604,29,True,7,evaluation_states_K7_n10000.csv
4459,True,8.883715907404195,3.6080496245257305,9.255897171927534,27.39999999999993,6.136416092284905,37,True,7,evaluation_states_K7_n10000.csv
4460,True,8.668580943281315,5.543827732824279,9.12937457144256,14.39999999999998,4.700966002911937,22,True,7,evaluation_states_K7_n10000.csv
4461,True,7.8351796614304865,4.793488233847331,8.649591478939449,17.39999999999997,5.489316293366959,26,True,7,evaluation_states_K7_n10000.csv
4462,True,10.507192998084015,4.919816272593311,10.246020522281494,26.19999999999994,8.17248749849583,30,True,7,evaluation_states_K7_n10000.csv
4463,True,7.081937094276797,5.081331715740307,8.230106167068683,14.399999999999984,5.158688351800697,18,True,7,evaluation_states_K7_n10000.csv
4464,True,10.758901874646497,3.7029192696849313,10.40512104724236,31.999999999999925,6.78052936114229,40,True,7,evaluation_states_K7_n10000.csv
4465,True,9.362387734954089,4.904688964341505,9.541340238865072,22.199999999999957,6.408067853089421,28,True,7,evaluation_states_K7_n10000.csv
4466,True,9.660061526595381,5.08556718914198,9.721586324438777,17.59999999999997,5.721584537124146,32,True,7,evaluation_states_K7_n10000.csv
4467,True,9.704126145873769,3.6398777382341567,9.748446435075872,28.999999999999932,6.928526920426692,38,True,7,evaluation_states_K7_n10000.csv
4468,True,8.674509815412895,4.241028978915585,9.132846702248203,21.799999999999958,5.336845547662887,31,True,7,evaluation_states_K7_n10000.csv
4469,True,9.515176515547015,5.049122867807439,9.633594096724963,20.99999999999996,6.767070384965408,26,True,7,evaluation_states_K7_n10000.csv
4470,True,10.440541527503344,5.435294484509021,10.204142607756356,18.999999999999968,6.733644561315752,30,True,7,evaluation_states_K7_n10000.csv
4471,True,9.01549618413939,4.216549285505099,9.333939521462902,22.999999999999947,7.377817559694368,32,True,7,evaluation_states_K7_n10000.csv
4472,True,7.137535621299386,4.936374085549813,8.26061004921286,15.599999999999977,5.724385950127042,19,True,7,evaluation_states_K7_n10000.csv
4473,True,9.184786271194275,4.926001767723449,9.43479926243716,19.79999999999996,6.027420197785963,28,True,7,evaluation_states_K7_n10000.csv
4474,True,9.883395457555544,5.522406382085514,9.858196227290016,18.999999999999964,6.798514775492127,26,True,7,evaluation_states_K7_n10000.csv
4475,True,9.380479474618863,5.02298328999856,9.552235176023693,22.199999999999957,5.422347969357251,25,True,7,evaluation_states_K7_n10000.csv
4476,True,10.623188117343748,4.729025339117621,10.319152495809725,26.99999999999994,7.510026324539073,34,True,7,evaluation_states_K7_n10000.csv
4477,True,9.768242456677571,4.067607507197778,9.787611419884236,29.199999999999932,6.381648355855786,33,True,7,evaluation_states_K7_n10000.csv
4478,True,8.172648058018028,4.320279181716071,8.841887938022454,23.59999999999995,4.480676849930592,26,True,7,evaluation_states_K7_n10000.csv
4479,True,9.322059803095993,5.219424250603163,9.517082449983384,22.399999999999952,6.004968187672011,23,True,7,evaluation_states_K7_n10000.csv
4480,True,9.960916445958942,4.812504127318927,9.905890766395181,24.599999999999948,6.028672289918214,28,True,7,evaluation_states_K7_n10000.csv
4481,True,10.073122470035376,4.954298060260682,9.975177230333959,22.199999999999957,7.795402192906725,33,True,7,evaluation_states_K7_n10000.csv
4482,True,10.874836890252311,5.166278974006222,10.478906104208113,25.79999999999994,7.3583598377958985,30,True,7,evaluation_states_K7_n10000.csv
4483,True,9.97828938493219,5.377451456401841,9.916598931489789,22.59999999999995,6.858107258580291,24,True,7,evaluation_states_K7_n10000.csv
4484,True,10.318637933583886,4.734679711521656,10.127821286443325,26.399999999999938,7.147484142403995,31,True,7,evaluation_states_K7_n10000.csv
4485,True,10.49233933906567,5.580294983742281,10.236678681047513,20.799999999999958,7.098243002146253,29,True,7,evaluation_states_K7_n10000.csv
4486,True,10.666007229297932,2.985918868704917,10.346229376439878,39.40000000000002,7.78743817487125,42,True,7,evaluation_states_K7_n10000.csv
4487,False,7.55527953193708,-1.7293264345551045,8.492144674796041,14.79999999999998,2.397562586277712,116,True,7,evaluation_states_K7_n10000.csv
4488,True,10.565396189537449,4.1241053729910915,10.282676326870972,31.19999999999992,5.7427726995243145,37,True,7,evaluation_states_K7_n10000.csv
4489,True,10.678524478844139,4.25722726532018,10.354152923570492,29.799999999999926,4.64232716682015,34,True,7,evaluation_states_K7_n10000.csv
4490,True,10.414391291865982,3.9797352407949234,10.18774083709861,30.399999999999928,6.551281045694515,37,True,7,evaluation_states_K7_n10000.csv
4491,True,9.89268797588546,4.330889194817939,9.863905912255213,25.39999999999994,7.085170245459462,35,True,7,evaluation_states_K7_n10000.csv
4492,True,8.593384683168809,5.1027403301865695,9.08540954798215,20.19999999999996,6.801153693624128,22,True,7,evaluation_states_K7_n10000.csv
4493,True,9.918161296279575,3.982839318640435,9.879568197853603,30.199999999999925,6.654907214321328,36,True,7,evaluation_states_K7_n10000.csv
4494,True,10.605724783222726,3.8624909123185343,10.308121933665445,22.999999999999954,6.824078014002735,48,True,7,evaluation_states_K7_n10000.csv
4495,True,7.456098950796538,4.62904434305404,8.436799716528606,17.99999999999997,5.819715627135489,24,True,7,evaluation_states_K7_n10000.csv
4496,True,8.127732464749695,5.12577464757748,8.816138518539857,16.399999999999977,6.195196178963292,22,True,7,evaluation_states_K7_n10000.csv
4497,True,7.0467692155872275,4.491759888664047,8.210849264193135,17.799999999999972,4.155499561222241,23,True,7,evaluation_states_K7_n10000.csv
4498,True,9.691808242172039,4.676862823896578,9.740933280677323,26.39999999999994,7.848396575697742,28,True,7,evaluation_states_K7_n10000.csv
4499,True,7.515720841537437,4.765971632624537,8.47004212373683,19.599999999999966,5.081118441687177,21,True,7,evaluation_states_K7_n10000.csv
4500,True,7.074271413334799,4.562493790768904,8.225906167887453,17.199999999999974,5.478458847845687,23,True,7,evaluation_states_K7_n10000.csv
4501,True,9.5234185033535,4.889230211233821,9.638586323498853,23.199999999999957,7.125254191855809,27,True,7,evaluation_states_K7_n10000.csv
4502,True,10.81397241274746,5.54610457723718,10.44013015625291,23.199999999999953,7.359389921230323,28,True,7,evaluation_states_K7_n10000.csv
4503,True,9.992650136805393,3.5546878818509304,9.925455869638597,33.39999999999994,6.0950112924276905,34,True,7,evaluation_states_K7_n10000.csv
4504,True,10.543147707069078,5.68086594014423,10.26865497701975,21.799999999999955,6.643828214694559,26,True,7,evaluation_states_K7_n10000.csv
4505,True,9.657159681125016,4.091156830982502,9.719819083903156,26.399999999999935,7.261346715432372,36,True,7,evaluation_states_K7_n10000.csv
4506,True,7.8626130397438665,4.814806640460935,8.665122876578627,16.799999999999976,4.687718759036865,24,True,7,evaluation_states_K7_n10000.csv
4507,False,10.48680192153095,-2.935028841567821,10.233197396296298,24.199999999999942,6.877575743192893,116,True,7,evaluation_states_K7_n10000.csv
4508,True,8.09280162375931,5.085210373621596,8.796146228679302,15.199999999999982,5.925206028516743,26,True,7,evaluation_states_K7_n10000.csv
4509,True,10.826427724786264,3.978607508644079,10.448058130374509,33.399999999999935,6.8727976672385225,38,True,7,evaluation_states_K7_n10000.csv
4510,True,7.134146025994498,4.241071890663179,8.258748267581147,20.199999999999964,6.219435057251927,24,True,7,evaluation_states_K7_n10000.csv
4511,True,7.51659934048752,4.184585791391713,8.470532563418384,19.799999999999965,6.105915785608544,28,True,7,evaluation_states_K7_n10000.csv
4512,True,10.38148430019243,5.3306777836326535,10.167124151369197,22.99999999999995,7.364481109032683,27,True,7,evaluation_states_K7_n10000.csv
4513,True,8.500694852839747,3.9951615561797733,9.031400807752263,25.599999999999945,5.631141941501047,30,True,7,evaluation_states_K7_n10000.csv
4514,True,8.672478007487436,4.599488631128462,9.131656718961045,22.199999999999953,6.830343804831699,27,True,7,evaluation_states_K7_n10000.csv
4515,True,7.791441648213411,5.234113787315787,8.624866076333046,13.799999999999986,7.6623856853967105,20,True,7,evaluation_states_K7_n10000.csv
4516,True,7.519611884255067,4.606484968895432,8.47221451527113,16.799999999999972,4.276492128258532,28,True,7,evaluation_states_K7_n10000.csv
4517,True,9.592095522358576,3.4746486891502024,9.680246998793756,31.399999999999917,7.584269379423623,41,True,7,evaluation_states_K7_n10000.csv
4518,True,8.223616444485284,4.393528650508456,8.871165196301602,25.79999999999994,5.821189982013418,24,True,7,evaluation_states_K7_n10000.csv
4519,True,7.89423832921942,4.3304567026470036,8.683049638458659,24.399999999999945,6.488023470853855,23,True,7,evaluation_states_K7_n10000.csv
4520,True,10.542570054814606,4.694231911938045,10.26829108744532,27.59999999999993,7.397094892334855,30,True,7,evaluation_states_K7_n10000.csv
